postalCode,price,n_rooms,living_area,equipped_kitchen,fireplace,terrace,area_terrace,garden,area_garden,land_surface,n_facades,swimming_pool
8790.0,198000.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,3.0,0.0
4000.0,199000.0,4.0,127.0,1.0,0.0,1.0,10.0,0.0,0.0,76.0,2.0,0.0
6180.0,199000.0,2.0,110.0,1.0,0.0,1.0,18.0,1.0,210.0,385.0,3.0,0.0
4102.0,199900.0,3.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,0.0
6041.0,199900.0,4.0,229.0,1.0,0.0,0.0,0.0,1.0,100.0,200.0,2.0,0.0
7160.0,199900.0,3.0,104.0,1.0,0.0,0.0,0.0,1.0,800.0,906.0,4.0,0.0
7160.0,199900.0,3.0,104.0,1.0,0.0,0.0,0.0,1.0,800.0,906.0,4.0,0.0
7110.0,200000.0,2.0,200.0,1.0,0.0,1.0,15.0,0.0,0.0,110.0,2.0,0.0
4218.0,205000.0,2.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,1347.0,4.0,0.0
4682.0,210000.0,3.0,96.0,0.0,0.0,1.0,25.0,1.0,487.0,556.0,3.0,0.0
4920.0,210000.0,2.0,147.0,1.0,0.0,1.0,15.0,0.0,0.0,180.0,2.0,0.0
4000.0,215000.0,2.0,83.0,1.0,0.0,1.0,44.0,0.0,0.0,204.0,4.0,0.0
4030.0,215000.0,6.0,228.0,1.0,0.0,0.0,0.0,1.0,220.0,544.0,3.0,0.0
4031.0,218000.0,3.0,145.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,2.0,0.0
8500.0,218000.0,4.0,171.0,1.0,0.0,1.0,18.0,0.0,0.0,98.0,2.0,0.0
6150.0,219000.0,2.0,115.0,1.0,0.0,1.0,20.0,0.0,0.0,262.0,3.0,0.0
4040.0,219500.0,3.0,140.0,1.0,0.0,1.0,12.0,1.0,32.0,121.0,3.0,0.0
4100.0,219500.0,4.0,150.0,1.0,0.0,1.0,32.0,0.0,0.0,99.0,2.0,0.0
7321.0,220000.0,2.0,215.0,1.0,1.0,0.0,0.0,1.0,427.0,570.0,2.0,0.0
7300.0,225000.0,3.0,113.0,1.0,1.0,1.0,57.0,0.0,0.0,324.0,2.0,0.0
8000.0,225000.0,2.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0
4470.0,226000.0,3.0,267.0,1.0,0.0,1.0,70.0,0.0,0.0,630.0,2.0,0.0
4000.0,229000.0,4.0,138.0,1.0,0.0,1.0,18.0,1.0,50.0,162.0,2.0,0.0
4040.0,229000.0,5.0,220.0,1.0,0.0,1.0,60.0,1.0,165.0,297.0,2.0,0.0
4920.0,229000.0,3.0,95.0,1.0,0.0,1.0,11.0,0.0,0.0,150.0,2.0,0.0
5574.0,229000.0,3.0,150.0,1.0,0.0,0.0,0.0,1.0,1395.0,1395.0,3.0,0.0
6747.0,230000.0,3.0,115.0,1.0,0.0,1.0,18.0,1.0,675.0,770.0,3.0,0.0
6790.0,230000.0,3.0,120.0,1.0,0.0,1.0,25.0,1.0,765.0,825.0,2.0,0.0
6834.0,230000.0,4.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0,2811.0,3.0,0.0
5020.0,235000.0,3.0,110.0,1.0,0.0,1.0,7.0,1.0,5.0,572.0,4.0,0.0
7911.0,235000.0,2.0,114.0,1.0,1.0,0.0,0.0,0.0,0.0,740.0,4.0,0.0
4500.0,239000.0,2.0,170.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,3.0,0.0
6924.0,239000.0,3.0,130.0,1.0,0.0,1.0,18.0,1.0,508.0,508.0,2.0,0.0
7860.0,240000.0,3.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,200.0,2.0,0.0
6180.0,244900.0,4.0,200.0,0.0,1.0,1.0,28.0,0.0,0.0,180.0,2.0,0.0
5580.0,245000.0,3.0,140.0,1.0,0.0,1.0,18.0,0.0,0.0,781.0,4.0,0.0
6020.0,245000.0,6.0,230.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0
7640.0,245000.0,4.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0,1710.0,3.0,0.0
4682.0,249000.0,3.0,225.0,1.0,0.0,1.0,50.0,0.0,0.0,776.0,2.0,0.0
6001.0,249000.0,4.0,203.0,1.0,0.0,1.0,50.0,1.0,550.0,1700.0,4.0,0.0
6890.0,249000.0,2.0,134.0,1.0,0.0,0.0,0.0,1.0,1208.0,1208.0,3.0,0.0
6920.0,249000.0,4.0,175.0,1.0,0.0,1.0,20.0,1.0,1820.0,1820.0,3.0,0.0
9270.0,249000.0,2.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,0.0
4102.0,249500.0,4.0,150.0,1.0,0.0,1.0,20.0,1.0,250.0,363.0,2.0,0.0
6238.0,249900.0,3.0,142.0,1.0,0.0,1.0,30.0,1.0,200.0,492.0,3.0,0.0
6238.0,249900.0,3.0,260.0,1.0,0.0,1.0,40.0,1.0,50.0,180.0,3.0,0.0
3581.0,250000.0,5.0,196.0,1.0,1.0,1.0,18.0,0.0,0.0,206.0,3.0,0.0
4000.0,250000.0,3.0,160.0,1.0,0.0,1.0,14.0,0.0,0.0,109.0,2.0,0.0
9950.0,250000.0,2.0,122.0,1.0,0.0,1.0,18.0,0.0,0.0,196.0,2.0,0.0
8000.0,255000.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,4.0,0.0
4460.0,259000.0,4.0,135.0,1.0,0.0,1.0,40.0,0.0,0.0,185.0,3.0,0.0
6900.0,259000.0,3.0,146.0,1.0,0.0,1.0,35.0,1.0,828.0,991.0,4.0,0.0
6900.0,259000.0,5.0,231.0,1.0,0.0,1.0,35.0,1.0,1372.0,1552.0,4.0,0.0
6950.0,259000.0,3.0,239.0,1.0,0.0,1.0,21.0,1.0,1780.0,1876.0,3.0,0.0
9520.0,259000.0,3.0,170.0,1.0,0.0,0.0,0.0,1.0,80.0,281.0,3.0,0.0
7950.0,260000.0,3.0,220.0,1.0,1.0,0.0,0.0,1.0,1280.0,1280.0,4.0,0.0
7950.0,260000.0,2.0,200.0,1.0,1.0,1.0,18.0,1.0,1382.0,1382.0,4.0,0.0
4610.0,265000.0,5.0,125.0,1.0,0.0,1.0,20.0,1.0,400.0,600.0,3.0,0.0
5100.0,269000.0,4.0,238.0,1.0,0.0,1.0,23.0,1.0,272.0,505.0,2.0,0.0
5300.0,269000.0,4.0,238.0,1.0,0.0,1.0,23.0,1.0,272.0,505.0,2.0,0.0
8500.0,269000.0,3.0,255.0,1.0,0.0,1.0,18.0,1.0,266.0,391.0,2.0,0.0
9000.0,269000.0,4.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,2.0,0.0
6180.0,269900.0,2.0,140.0,1.0,0.0,1.0,10.0,1.0,1650.0,1810.0,3.0,0.0
2950.0,270000.0,2.0,105.0,1.0,0.0,0.0,0.0,1.0,319.0,405.0,3.0,0.0
7080.0,270000.0,3.0,282.0,1.0,0.0,1.0,45.0,1.0,195.0,373.0,3.0,0.0
7110.0,270000.0,4.0,511.0,1.0,0.0,1.0,68.0,0.0,0.0,590.0,2.0,0.0
8954.0,270000.0,4.0,204.0,1.0,0.0,0.0,0.0,0.0,0.0,410.0,3.0,0.0
4280.0,275000.0,3.0,170.0,1.0,0.0,1.0,40.0,1.0,360.0,481.0,3.0,0.0
4400.0,275000.0,5.0,234.0,1.0,0.0,1.0,24.0,1.0,580.0,686.0,2.0,0.0
8430.0,275000.0,5.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,3.0,0.0
9320.0,275000.0,3.0,172.0,1.0,0.0,0.0,0.0,1.0,60.0,273.0,3.0,0.0
1790.0,279000.0,3.0,166.0,1.0,0.0,0.0,0.0,1.0,250.0,402.0,3.0,0.0
4163.0,279000.0,2.0,120.0,1.0,1.0,1.0,45.0,1.0,600.0,745.0,3.0,0.0
8870.0,279500.0,4.0,163.0,1.0,0.0,1.0,75.0,1.0,150.0,305.0,3.0,0.0
4287.0,280000.0,4.0,345.0,1.0,0.0,1.0,60.0,1.0,796.0,1000.0,3.0,0.0
6760.0,280000.0,3.0,156.0,1.0,0.0,1.0,40.0,1.0,600.0,920.0,4.0,0.0
7133.0,280000.0,3.0,280.0,1.0,1.0,0.0,0.0,0.0,0.0,547.0,4.0,0.0
7061.0,282500.0,3.0,150.0,1.0,0.0,1.0,25.0,1.0,650.0,811.0,3.0,0.0
1350.0,285000.0,4.0,267.0,1.0,0.0,1.0,54.0,0.0,0.0,299.0,4.0,0.0
3400.0,285000.0,2.0,150.0,1.0,0.0,1.0,35.0,1.0,120.0,252.0,3.0,0.0
3520.0,285000.0,2.0,183.0,1.0,0.0,1.0,18.0,0.0,0.0,816.0,4.0,0.0
4000.0,285000.0,3.0,280.0,1.0,0.0,1.0,12.0,1.0,150.0,240.0,2.0,0.0
4000.0,285000.0,3.0,211.0,1.0,0.0,1.0,10.0,1.0,168.0,240.0,2.0,0.0
4287.0,285000.0,3.0,113.0,1.0,0.0,1.0,20.0,1.0,772.0,887.0,4.0,0.0
4540.0,289000.0,4.0,220.0,0.0,0.0,1.0,65.0,1.0,550.0,900.0,3.0,0.0
8370.0,289000.0,4.0,153.0,1.0,0.0,1.0,18.0,0.0,0.0,70.0,3.0,0.0
9700.0,290000.0,3.0,129.0,1.0,0.0,1.0,18.0,1.0,54.0,144.0,2.0,0.0
1421.0,295000.0,2.0,130.0,1.0,0.0,0.0,0.0,1.0,475.0,532.0,4.0,0.0
1880.0,295000.0,3.0,158.0,1.0,1.0,1.0,18.0,0.0,0.0,315.0,2.0,0.0
4000.0,295000.0,4.0,160.0,1.0,0.0,1.0,8.0,1.0,80.0,154.0,2.0,0.0
5020.0,295000.0,3.0,144.0,1.0,0.0,1.0,18.0,1.0,516.0,516.0,4.0,0.0
8980.0,295000.0,3.0,141.0,1.0,0.0,1.0,32.0,1.0,75.0,141.0,2.0,0.0
3300.0,297000.0,4.0,188.0,1.0,0.0,1.0,18.0,1.0,217.0,379.0,3.0,0.0
6747.0,297000.0,3.0,129.0,1.0,0.0,1.0,12.0,1.0,800.0,948.0,4.0,0.0
1770.0,298000.0,4.0,189.0,1.0,0.0,1.0,30.0,1.0,130.0,314.0,2.0,0.0
4040.0,299000.0,3.0,145.0,1.0,0.0,1.0,40.0,1.0,115.0,250.0,2.0,0.0
4577.0,299000.0,4.0,214.0,1.0,1.0,0.0,0.0,1.0,774.0,1365.0,3.0,0.0
8380.0,299000.0,4.0,262.0,1.0,0.0,1.0,18.0,0.0,0.0,152.0,2.0,0.0
9000.0,299000.0,4.0,150.0,1.0,0.0,1.0,18.0,0.0,0.0,69.0,2.0,0.0
9300.0,299000.0,4.0,130.0,1.0,0.0,1.0,18.0,0.0,0.0,518.0,3.0,0.0
9310.0,299000.0,4.0,130.0,1.0,0.0,1.0,18.0,0.0,0.0,518.0,3.0,0.0
9470.0,299000.0,3.0,100.0,1.0,1.0,1.0,70.0,0.0,0.0,285.0,4.0,0.0
4040.0,299500.0,3.0,140.0,1.0,0.0,1.0,240.0,0.0,0.0,178.0,2.0,1.0
4101.0,299500.0,3.0,133.0,1.0,0.0,1.0,28.0,1.0,53.0,202.0,2.0,0.0
2660.0,299900.0,5.0,177.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0
6181.0,299900.0,3.0,190.0,1.0,0.0,1.0,40.0,1.0,150.0,360.0,3.0,0.0
6280.0,299900.0,3.0,206.0,1.0,0.0,1.0,12.0,1.0,500.0,1025.0,3.0,0.0
7300.0,300000.0,3.0,175.0,1.0,0.0,1.0,40.0,1.0,500.0,660.0,3.0,0.0
4450.0,309000.0,3.0,214.0,1.0,0.0,1.0,56.0,1.0,1645.0,1850.0,2.0,0.0
9310.0,309000.0,3.0,133.0,1.0,0.0,1.0,18.0,0.0,0.0,261.0,3.0,0.0
4100.0,310000.0,6.0,210.0,1.0,0.0,1.0,50.0,1.0,60.0,265.0,3.0,0.0
6927.0,310000.0,5.0,240.0,1.0,0.0,0.0,0.0,1.0,1588.0,1588.0,3.0,0.0
9820.0,310000.0,4.0,178.0,1.0,0.0,1.0,20.0,1.0,150.0,236.0,2.0,0.0
9470.0,320000.0,3.0,160.0,1.0,0.0,1.0,16.0,1.0,60.0,191.0,2.0,0.0
9520.0,320000.0,4.0,240.0,1.0,0.0,0.0,0.0,1.0,550.0,701.0,3.0,0.0
1790.0,325000.0,3.0,240.0,1.0,0.0,1.0,20.0,1.0,582.0,872.0,2.0,0.0
4260.0,325000.0,4.0,179.0,1.0,0.0,1.0,36.0,1.0,1982.0,2105.0,4.0,0.0
6230.0,325000.0,3.0,180.0,1.0,0.0,1.0,18.0,1.0,587.0,762.0,4.0,0.0
3300.0,328000.0,4.0,150.0,1.0,0.0,1.0,12.0,1.0,80.0,160.0,2.0,0.0
4432.0,328000.0,4.0,261.0,1.0,0.0,1.0,108.0,1.0,428.0,0.0,3.0,0.0
1800.0,329000.0,3.0,115.0,1.0,1.0,1.0,22.0,0.0,0.0,150.0,3.0,0.0
4100.0,329000.0,4.0,180.0,1.0,0.0,1.0,120.0,0.0,0.0,120.0,2.0,0.0
9170.0,332500.0,4.0,198.0,1.0,0.0,1.0,30.0,1.0,170.0,275.0,2.0,0.0
8500.0,335000.0,4.0,165.0,1.0,0.0,1.0,15.0,1.0,25.0,100.0,2.0,0.0
9120.0,335000.0,2.0,169.0,1.0,0.0,1.0,15.0,1.0,200.0,326.0,2.0,0.0
9400.0,335000.0,3.0,220.0,1.0,0.0,0.0,0.0,1.0,715.0,940.0,4.0,0.0
9450.0,335000.0,5.0,250.0,1.0,0.0,1.0,60.0,1.0,650.0,828.0,2.0,0.0
9340.0,339000.0,4.0,207.0,0.0,0.0,0.0,0.0,1.0,240.0,367.0,3.0,0.0
1490.0,340000.0,3.0,250.0,1.0,1.0,1.0,30.0,1.0,650.0,846.0,3.0,0.0
9300.0,344000.0,4.0,138.0,1.0,0.0,1.0,1.0,1.0,59.0,138.0,2.0,0.0
1785.0,345000.0,3.0,165.0,1.0,1.0,1.0,18.0,0.0,0.0,362.0,3.0,0.0
2170.0,345500.0,3.0,136.0,1.0,0.0,1.0,30.0,1.0,36.0,136.0,2.0,0.0
1760.0,349000.0,3.0,187.0,1.0,0.0,1.0,18.0,0.0,0.0,1083.0,4.0,0.0
4280.0,349000.0,3.0,636.0,1.0,0.0,0.0,0.0,0.0,0.0,452.0,2.0,0.0
9000.0,349000.0,2.0,100.0,1.0,1.0,1.0,10.0,0.0,0.0,50.0,2.0,0.0
9550.0,349000.0,5.0,265.0,1.0,0.0,1.0,50.0,1.0,650.0,867.0,4.0,0.0
6180.0,349900.0,3.0,176.0,1.0,0.0,1.0,60.0,1.0,500.0,605.0,3.0,0.0
4000.0,350000.0,7.0,130.0,1.0,0.0,1.0,6.0,0.0,0.0,56.0,2.0,0.0
4500.0,350000.0,3.0,220.0,1.0,1.0,1.0,40.0,1.0,82.0,390.0,2.0,0.0
5580.0,350000.0,3.0,165.0,1.0,0.0,1.0,68.0,0.0,0.0,800.0,4.0,1.0
6700.0,350000.0,5.0,200.0,1.0,0.0,1.0,50.0,1.0,1300.0,1700.0,4.0,0.0
7080.0,350000.0,7.0,356.0,1.0,1.0,1.0,18.0,0.0,0.0,547.0,3.0,0.0
8930.0,350000.0,5.0,209.0,1.0,0.0,1.0,22.0,1.0,75.0,170.0,2.0,0.0
6900.0,359000.0,5.0,255.0,1.0,0.0,1.0,18.0,1.0,672.0,822.0,3.0,0.0
4000.0,359500.0,4.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0
8420.0,365000.0,3.0,160.0,1.0,0.0,0.0,0.0,1.0,150.0,277.0,3.0,0.0
8790.0,365000.0,3.0,127.0,1.0,0.0,1.0,24.0,1.0,165.0,290.0,2.0,0.0
1600.0,369000.0,4.0,204.0,1.0,0.0,1.0,18.0,0.0,0.0,729.0,2.0,0.0
6870.0,369000.0,5.0,243.0,1.0,0.0,0.0,0.0,1.0,820.0,1269.0,4.0,0.0
6950.0,369000.0,3.0,390.0,1.0,0.0,1.0,127.0,1.0,1561.0,1561.0,4.0,1.0
6238.0,369900.0,3.0,200.0,1.0,0.0,1.0,30.0,1.0,500.0,603.0,2.0,0.0
4340.0,370000.0,3.0,156.0,1.0,0.0,1.0,55.0,1.0,365.0,450.0,4.0,1.0
5310.0,370000.0,2.0,165.0,1.0,0.0,1.0,41.0,1.0,708.0,810.0,2.0,0.0
6230.0,374900.0,4.0,170.0,1.0,1.0,1.0,35.0,1.0,800.0,1035.0,4.0,0.0
8370.0,375000.0,5.0,138.0,1.0,0.0,1.0,18.0,0.0,0.0,77.0,2.0,0.0
8377.0,379000.0,3.0,179.0,1.0,0.0,1.0,11.0,1.0,220.0,300.0,3.0,0.0
3128.0,380000.0,4.0,220.0,1.0,0.0,1.0,18.0,0.0,0.0,863.0,4.0,0.0
1740.0,384000.0,2.0,144.0,1.0,0.0,1.0,24.0,1.0,1601.0,1601.0,4.0,0.0
2845.0,384000.0,3.0,148.0,1.0,0.0,1.0,20.0,1.0,118.0,197.0,2.0,0.0
3530.0,385000.0,4.0,303.0,1.0,0.0,1.0,18.0,0.0,0.0,522.0,4.0,0.0
6663.0,385000.0,5.0,201.0,1.0,0.0,1.0,30.0,1.0,1044.0,1246.0,4.0,1.0
1840.0,389000.0,3.0,142.0,1.0,0.0,1.0,30.0,1.0,100.0,243.0,2.0,0.0
4100.0,389000.0,4.0,226.0,1.0,0.0,1.0,42.0,1.0,230.0,502.0,3.0,0.0
6800.0,389000.0,5.0,434.0,1.0,0.0,1.0,18.0,1.0,630.0,1104.0,4.0,0.0
6890.0,389000.0,5.0,434.0,1.0,0.0,1.0,15.0,1.0,630.0,1104.0,4.0,0.0
8460.0,389000.0,3.0,133.0,1.0,1.0,0.0,0.0,0.0,0.0,347.0,3.0,0.0
9950.0,389000.0,4.0,200.0,1.0,0.0,1.0,25.0,1.0,60.0,177.0,2.0,0.0
1790.0,395000.0,3.0,166.0,1.0,0.0,1.0,20.0,1.0,150.0,334.0,3.0,0.0
3090.0,395000.0,4.0,197.0,1.0,0.0,1.0,13.0,1.0,1200.0,1480.0,2.0,0.0
1770.0,397000.0,4.0,198.0,1.0,0.0,1.0,40.0,1.0,400.0,616.0,3.0,0.0
3300.0,398000.0,4.0,250.0,1.0,0.0,1.0,15.0,1.0,1100.0,1349.0,4.0,0.0
9032.0,398000.0,2.0,152.0,1.0,0.0,1.0,18.0,0.0,0.0,329.0,3.0,0.0
9600.0,398000.0,4.0,240.0,1.0,1.0,1.0,18.0,0.0,0.0,270.0,2.0,0.0
4280.0,399000.0,4.0,148.0,1.0,0.0,1.0,55.0,1.0,1222.0,1308.0,4.0,1.0
4860.0,399000.0,5.0,284.0,1.0,0.0,1.0,51.0,1.0,1136.0,1374.0,4.0,0.0
5575.0,399000.0,5.0,277.0,1.0,0.0,1.0,40.0,1.0,1140.0,1939.0,4.0,1.0
6941.0,399000.0,3.0,165.0,1.0,1.0,1.0,80.0,1.0,550.0,750.0,4.0,0.0
8710.0,399000.0,3.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,4.0,0.0
9120.0,399000.0,3.0,210.0,1.0,0.0,1.0,12.0,1.0,190.0,331.0,3.0,0.0
9340.0,399000.0,5.0,215.0,1.0,0.0,1.0,18.0,0.0,0.0,775.0,4.0,0.0
6210.0,400000.0,4.0,183.0,1.0,0.0,1.0,20.0,1.0,169.0,585.0,3.0,0.0
6760.0,400000.0,4.0,200.0,1.0,0.0,1.0,13.0,1.0,350.0,581.0,4.0,0.0
6940.0,400000.0,3.0,141.0,1.0,0.0,1.0,161.0,1.0,1166.0,1250.0,4.0,0.0
2600.0,415000.0,4.0,156.0,1.0,0.0,1.0,14.0,1.0,55.0,128.0,2.0,0.0
2660.0,415000.0,3.0,145.0,1.0,0.0,1.0,14.0,1.0,180.0,297.0,3.0,0.0
8310.0,419000.0,3.0,133.0,1.0,0.0,1.0,25.0,1.0,135.0,175.0,2.0,0.0
1400.0,419900.0,4.0,200.0,1.0,0.0,1.0,12.0,1.0,300.0,758.0,4.0,0.0
1400.0,420000.0,2.0,162.0,1.0,1.0,1.0,20.0,1.0,130.0,238.0,2.0,0.0
2900.0,424000.0,3.0,130.0,1.0,0.0,1.0,13.0,1.0,31.0,135.0,2.0,0.0
1030.0,425000.0,4.0,210.0,1.0,1.0,0.0,0.0,1.0,18.0,0.0,2.0,0.0
2100.0,425000.0,3.0,173.0,1.0,1.0,0.0,0.0,1.0,60.0,149.0,2.0,0.0
4550.0,429000.0,3.0,170.0,1.0,0.0,1.0,20.0,1.0,1200.0,1550.0,4.0,1.0
4430.0,430000.0,2.0,203.0,1.0,1.0,1.0,65.0,0.0,0.0,2122.0,4.0,0.0
1370.0,435000.0,4.0,178.0,1.0,0.0,1.0,24.0,1.0,1237.0,1299.0,4.0,0.0
1790.0,435000.0,3.0,178.0,1.0,0.0,1.0,18.0,1.0,1006.0,1213.0,4.0,0.0
3090.0,440000.0,3.0,209.0,1.0,0.0,1.0,31.0,0.0,0.0,511.0,4.0,0.0
1300.0,449000.0,3.0,140.0,1.0,0.0,1.0,18.0,1.0,654.0,654.0,4.0,0.0
1750.0,449000.0,3.0,193.0,1.0,0.0,1.0,15.0,1.0,1100.0,1200.0,3.0,0.0
1800.0,449000.0,3.0,222.0,1.0,1.0,1.0,13.0,1.0,140.0,315.0,3.0,0.0
2630.0,449000.0,3.0,160.0,1.0,0.0,1.0,14.0,1.0,108.0,210.0,2.0,0.0
4053.0,449000.0,3.0,170.0,1.0,0.0,1.0,25.0,1.0,400.0,590.0,3.0,0.0
4250.0,449000.0,5.0,249.0,1.0,0.0,1.0,134.0,1.0,2471.0,2563.0,4.0,0.0
8210.0,449000.0,4.0,197.0,1.0,0.0,1.0,25.0,1.0,175.0,264.0,3.0,0.0
9550.0,449000.0,5.0,238.0,1.0,0.0,0.0,0.0,1.0,80.0,265.0,3.0,0.0
1745.0,450000.0,3.0,222.0,1.0,0.0,1.0,40.0,1.0,270.0,466.0,2.0,0.0
4680.0,450000.0,4.0,312.0,1.0,1.0,1.0,35.0,1.0,880.0,880.0,4.0,0.0
6790.0,450000.0,5.0,240.0,1.0,0.0,1.0,18.0,1.0,3100.0,3600.0,4.0,0.0
6920.0,455000.0,3.0,120.0,1.0,0.0,1.0,18.0,1.0,3137.0,3137.0,4.0,0.0
1460.0,460000.0,4.0,206.0,1.0,0.0,1.0,18.0,1.0,804.0,804.0,3.0,0.0
8310.0,465000.0,3.0,153.0,1.0,0.0,1.0,30.0,1.0,126.0,324.0,3.0,0.0
8377.0,465000.0,4.0,256.0,1.0,0.0,1.0,18.0,0.0,0.0,300.0,2.0,0.0
1880.0,469000.0,2.0,161.0,1.0,0.0,1.0,19.0,1.0,450.0,620.0,4.0,0.0
9320.0,469000.0,4.0,176.0,1.0,0.0,0.0,0.0,1.0,60.0,240.0,3.0,0.0
1800.0,475000.0,6.0,265.0,1.0,1.0,0.0,0.0,1.0,56.0,230.0,2.0,0.0
9000.0,475000.0,3.0,168.0,1.0,0.0,1.0,14.0,1.0,100.0,230.0,3.0,0.0
4170.0,479000.0,5.0,370.0,1.0,1.0,1.0,52.0,1.0,1800.0,2090.0,3.0,0.0
8200.0,479000.0,4.0,199.0,0.0,0.0,1.0,18.0,0.0,0.0,425.0,3.0,0.0
3500.0,485000.0,4.0,168.0,1.0,0.0,1.0,24.0,1.0,326.0,600.0,3.0,0.0
4040.0,485000.0,8.0,314.0,0.0,0.0,1.0,48.0,1.0,227.0,382.0,2.0,0.0
9041.0,485000.0,3.0,140.0,1.0,0.0,1.0,30.0,1.0,230.0,334.0,3.0,0.0
2500.0,489000.0,3.0,171.0,1.0,0.0,1.0,18.0,1.0,78.0,135.0,3.0,0.0
4287.0,489000.0,5.0,315.0,1.0,0.0,1.0,60.0,1.0,2006.0,2241.0,4.0,0.0
8000.0,489000.0,3.0,166.0,1.0,0.0,1.0,30.0,0.0,0.0,77.0,2.0,0.0
2200.0,492500.0,4.0,207.0,1.0,0.0,1.0,35.0,1.0,1230.0,1544.0,4.0,0.0
1340.0,495000.0,7.0,273.0,1.0,0.0,1.0,18.0,0.0,0.0,731.0,4.0,0.0
2070.0,495000.0,4.0,363.0,1.0,1.0,1.0,43.0,1.0,175.0,363.0,3.0,0.0
4900.0,495000.0,3.0,149.0,1.0,0.0,1.0,16.0,1.0,490.0,633.0,3.0,0.0
2800.0,497000.0,4.0,170.0,1.0,0.0,1.0,15.0,1.0,40.0,114.0,2.0,0.0
1070.0,499000.0,7.0,300.0,1.0,0.0,1.0,25.0,0.0,0.0,170.0,2.0,0.0
2160.0,499000.0,5.0,219.0,1.0,0.0,1.0,32.0,0.0,0.0,532.0,3.0,0.0
3271.0,499000.0,2.0,144.0,1.0,0.0,1.0,16.0,1.0,614.0,714.0,4.0,0.0
4650.0,499000.0,8.0,298.0,1.0,0.0,1.0,18.0,1.0,1970.0,1970.0,3.0,0.0
1120.0,505000.0,4.0,188.0,1.0,1.0,1.0,15.0,1.0,50.0,178.0,3.0,0.0
1970.0,515000.0,3.0,141.0,1.0,0.0,1.0,30.0,1.0,300.0,660.0,4.0,0.0
9000.0,516000.0,4.0,240.0,1.0,0.0,1.0,25.0,0.0,0.0,655.0,2.0,0.0
1840.0,519000.0,4.0,183.0,1.0,0.0,1.0,50.0,1.0,700.0,1000.0,4.0,0.0
8450.0,519000.0,3.0,178.0,1.0,0.0,1.0,30.0,1.0,165.0,392.0,3.0,0.0
1740.0,520000.0,3.0,244.0,1.0,0.0,1.0,20.0,1.0,600.0,984.0,4.0,0.0
1742.0,520000.0,3.0,244.0,1.0,0.0,1.0,20.0,1.0,600.0,984.0,4.0,0.0
1840.0,525000.0,3.0,172.0,1.0,0.0,1.0,25.0,1.0,775.0,945.0,4.0,0.0
1030.0,530000.0,4.0,270.0,1.0,0.0,1.0,8.0,0.0,0.0,170.0,2.0,0.0
4280.0,539000.0,5.0,222.0,1.0,0.0,1.0,94.0,1.0,832.0,933.0,4.0,0.0
1140.0,549000.0,2.0,102.0,1.0,0.0,1.0,25.0,1.0,699.0,815.0,3.0,0.0
4020.0,549000.0,3.0,260.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0
4020.0,549000.0,3.0,260.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0
4280.0,549000.0,5.0,420.0,1.0,0.0,1.0,40.0,1.0,723.0,916.0,4.0,0.0
1150.0,550000.0,3.0,144.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0
9520.0,550000.0,5.0,247.0,1.0,0.0,1.0,18.0,0.0,0.0,5094.0,4.0,0.0
4610.0,559000.0,6.0,300.0,1.0,0.0,1.0,60.0,0.0,0.0,370.0,2.0,0.0
1495.0,560000.0,3.0,370.0,1.0,1.0,0.0,0.0,0.0,0.0,1970.0,3.0,0.0
1495.0,560000.0,3.0,370.0,1.0,1.0,0.0,0.0,0.0,0.0,1970.0,3.0,0.0
6222.0,560000.0,3.0,370.0,1.0,1.0,0.0,0.0,0.0,0.0,1970.0,3.0,0.0
6222.0,560000.0,3.0,370.0,1.0,1.0,0.0,0.0,0.0,0.0,1970.0,3.0,0.0
3010.0,575000.0,3.0,163.0,1.0,0.0,1.0,30.0,1.0,80.0,288.0,3.0,0.0
8200.0,575000.0,3.0,183.0,1.0,0.0,1.0,15.0,1.0,180.0,356.0,3.0,0.0
9140.0,575000.0,4.0,225.0,1.0,0.0,1.0,60.0,0.0,0.0,347.0,3.0,1.0
