postalCode,price,n_rooms,living_area,equipped_kitchen,fireplace,terrace,area_terrace,garden,area_garden,n_facades
1080.0,650000.0,2.0,170.0,1.0,0.0,1.0,35.0,0.0,0.0,3.0
1180.0,650000.0,3.0,186.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
8300.0,665000.0,1.0,61.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,670000.0,4.0,189.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
1050.0,675000.0,3.0,172.0,1.0,0.0,1.0,21.0,0.0,0.0,2.0
1000.0,695000.0,2.0,160.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
1180.0,725000.0,3.0,213.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,745000.0,2.0,205.0,1.0,0.0,1.0,40.0,0.0,0.0,2.0
1180.0,765000.0,3.0,170.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,790000.0,3.0,153.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
2000.0,790000.0,3.0,160.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1000.0,795000.0,2.0,185.0,1.0,0.0,1.0,90.0,0.0,0.0,2.0
1150.0,795000.0,5.0,205.0,0.0,1.0,1.0,45.0,0.0,0.0,2.0
1150.0,795000.0,3.0,120.0,1.0,0.0,1.0,22.0,0.0,0.0,2.0
1180.0,795000.0,3.0,175.0,1.0,0.0,1.0,40.0,0.0,0.0,3.0
1380.0,795000.0,3.0,209.0,1.0,0.0,1.0,10.0,0.0,0.0,3.0
8300.0,795000.0,2.0,72.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1050.0,850000.0,3.0,176.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1050.0,905000.0,3.0,222.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1050.0,915000.0,4.0,274.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
8300.0,940000.0,2.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,975000.0,3.0,191.0,1.0,0.0,1.0,75.0,0.0,0.0,2.0
1000.0,995000.0,3.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1000.0,995000.0,2.0,230.0,1.0,0.0,1.0,90.0,0.0,0.0,2.0
1150.0,1090000.0,3.0,200.0,1.0,0.0,1.0,30.0,0.0,0.0,2.0
1180.0,1090000.0,3.0,200.0,1.0,0.0,1.0,60.0,0.0,0.0,4.0
8300.0,1095000.0,2.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1030.0,1100000.0,4.0,337.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,1145000.0,5.0,326.0,1.0,0.0,1.0,14.0,1.0,390.0,2.0
1000.0,1150000.0,3.0,232.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,1185000.0,4.0,295.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1180.0,1185000.0,4.0,295.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
2000.0,1195000.0,3.0,350.0,0.0,0.0,1.0,25.0,0.0,0.0,2.0
1050.0,1200000.0,4.0,262.0,1.0,0.0,1.0,70.0,1.0,250.0,2.0
1190.0,1200000.0,3.0,315.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1150.0,1230000.0,3.0,210.0,1.0,0.0,1.0,54.0,0.0,0.0,3.0
8300.0,1250000.0,4.0,121.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8500.0,1295000.0,3.0,347.0,0.0,0.0,0.0,0.0,1.0,550.0,2.0
1000.0,1350000.0,4.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,1350000.0,2.0,143.0,1.0,0.0,1.0,127.0,0.0,0.0,3.0
8300.0,1425000.0,2.0,85.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,1595000.0,3.0,140.0,1.0,0.0,1.0,45.0,0.0,0.0,2.0
1050.0,1650000.0,3.0,271.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1060.0,1700000.0,3.0,211.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1050.0,1950000.0,3.0,298.0,1.0,0.0,1.0,105.0,0.0,0.0,2.0
8300.0,1995000.0,2.0,81.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,2095000.0,3.0,97.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,2125000.0,3.0,117.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
8300.0,2125000.0,3.0,117.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
8300.0,2295000.0,2.0,79.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2018.0,2499000.0,3.0,352.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
2600.0,2500000.0,3.0,411.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,2685000.0,3.0,105.0,1.0,0.0,1.0,18.0,1.0,150.0,2.0
8400.0,2745000.0,3.0,212.0,1.0,0.0,1.0,60.0,0.0,0.0,2.0
1180.0,2800000.0,3.0,300.0,1.0,0.0,1.0,300.0,1.0,8000.0,4.0
1050.0,2850000.0,3.0,386.0,1.0,0.0,1.0,71.0,0.0,0.0,2.0
8300.0,4200000.0,4.0,246.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,4200000.0,4.0,246.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0
1050.0,4350000.0,3.0,362.0,1.0,0.0,1.0,235.0,1.0,80.0,3.0
1030.0,395000.0,2.0,146.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0
4000.0,159000.0,2.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4000.0,199000.0,3.0,112.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
8550.0,209000.0,2.0,70.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
1080.0,239000.0,2.0,98.0,0.0,0.0,1.0,13.0,0.0,0.0,4.0
4000.0,269000.0,3.0,112.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
1180.0,415000.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0,390000.0,2.0,105.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0
3390.0,425000.0,2.0,107.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1040.0,1125000.0,3.0,173.0,1.0,0.0,1.0,14.0,0.0,0.0,2.0
5060.0,78500.0,2.0,89.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1180.0,225000.0,1.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1030.0,229000.0,1.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1840.0,269000.0,2.0,97.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8450.0,274500.0,2.0,95.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1030.0,335000.0,2.0,128.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0
1030.0,335000.0,2.0,128.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
9620.0,220000.0,2.0,85.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1090.0,230000.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3000.0,245000.0,0.0,48.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2018.0,454000.0,3.0,136.0,1.0,0.0,1.0,29.0,0.0,0.0,2.0
1070.0,550000.0,3.0,313.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
8300.0,675000.0,3.0,94.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1030.0,700000.0,4.0,236.0,1.0,0.0,1.0,21.0,0.0,0.0,2.0
8300.0,795000.0,3.0,83.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
8300.0,995000.0,2.0,86.0,1.0,0.0,1.0,45.0,0.0,0.0,2.0
8300.0,1175000.0,2.0,72.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
1210.0,185000.0,2.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
8460.0,355000.0,2.0,141.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
8400.0,229900.0,1.0,75.0,1.0,0.0,1.0,30.0,0.0,0.0,2.0
9550.0,249000.0,3.0,125.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
4140.0,265000.0,3.0,181.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
9000.0,289000.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1300.0,295000.0,3.0,126.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1150.0,495000.0,2.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
4500.0,595000.0,7.0,550.0,1.0,1.0,1.0,18.0,0.0,0.0,3.0
1180.0,350000.0,2.0,84.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0
4000.0,10000.0,2.0,75.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
8000.0,115000.0,1.0,20.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
6180.0,140000.0,2.0,73.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0
1200.0,145000.0,1.0,36.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
1932.0,145000.0,1.0,36.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
8900.0,149000.0,1.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4000.0,159000.0,3.0,105.0,1.0,0.0,1.0,60.0,0.0,0.0,2.0
6001.0,165000.0,3.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8800.0,167500.0,2.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8370.0,169000.0,2.0,75.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1160.0,175000.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4430.0,175000.0,2.0,75.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
1040.0,185000.0,1.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1090.0,195000.0,2.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
8430.0,200000.0,1.0,62.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9470.0,200000.0,2.0,90.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0
8400.0,205000.0,1.0,70.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2640.0,209000.0,2.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4000.0,214000.0,2.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1300.0,215000.0,2.0,60.0,1.0,1.0,1.0,23.0,0.0,0.0,2.0
4000.0,219000.0,2.0,93.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
8420.0,219000.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1081.0,225000.0,2.0,100.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0
1190.0,235000.0,2.0,91.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0
1080.0,240000.0,3.0,130.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8480.0,240000.0,1.0,63.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8210.0,245000.0,2.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8370.0,245000.0,2.0,86.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
5030.0,250000.0,3.0,84.0,1.0,1.0,1.0,5.0,0.0,0.0,4.0
7130.0,250000.0,3.0,133.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1080.0,255000.0,2.0,95.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0
8370.0,255000.0,2.0,75.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8870.0,260000.0,3.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9120.0,260000.0,2.0,120.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1070.0,265000.0,2.0,110.0,1.0,1.0,1.0,8.0,0.0,0.0,3.0
9550.0,269000.0,2.0,115.0,1.0,0.0,1.0,20.0,1.0,70.0,2.0
1000.0,279000.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,279000.0,2.0,82.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0
4460.0,279500.0,2.0,195.0,1.0,0.0,1.0,8.0,1.0,80000.0,2.0
8420.0,285000.0,1.0,45.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1160.0,295000.0,2.0,100.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0
4690.0,295000.0,2.0,114.0,1.0,0.0,1.0,85.0,0.0,0.0,3.0
8370.0,299000.0,3.0,150.0,1.0,0.0,1.0,18.0,1.0,44.0,2.0
1000.0,325000.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,345000.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,345000.0,2.0,100.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0
4000.0,349000.0,2.0,135.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
1000.0,350000.0,2.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1030.0,360000.0,2.0,105.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0
1170.0,360000.0,2.0,93.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
9000.0,367000.0,2.0,81.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8301.0,369000.0,2.0,84.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1310.0,371500.0,1.0,80.0,1.0,0.0,1.0,10.0,1.0,39.0,4.0
1180.0,379000.0,3.0,101.0,1.0,0.0,1.0,20.0,0.0,0.0,4.0
1190.0,385000.0,2.0,118.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9320.0,387000.0,3.0,150.0,1.0,0.0,1.0,15.0,1.0,90.0,2.0
1080.0,389000.0,3.0,173.0,1.0,0.0,1.0,93.0,0.0,0.0,2.0
1080.0,389000.0,3.0,173.0,1.0,0.0,1.0,93.0,0.0,0.0,2.0
1030.0,395000.0,2.0,94.0,1.0,1.0,1.0,10.0,0.0,0.0,4.0
1030.0,425000.0,3.0,155.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0
1170.0,430000.0,2.0,120.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1050.0,445000.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1000.0,460000.0,3.0,127.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0
1050.0,460000.0,3.0,127.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0
1000.0,465000.0,2.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1170.0,500000.0,3.0,150.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0
1150.0,558000.0,3.0,135.0,1.0,0.0,1.0,14.0,1.0,1192.0,3.0
8400.0,579000.0,3.0,130.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1040.0,585000.0,3.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4053.0,600000.0,3.0,126.0,1.0,1.0,1.0,40.0,1.0,750.0,3.0
9000.0,665000.0,3.0,240.0,0.0,1.0,1.0,18.0,0.0,0.0,2.0
8400.0,695000.0,3.0,161.0,0.0,1.0,1.0,18.0,0.0,0.0,2.0
1050.0,725000.0,2.0,213.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8420.0,745000.0,2.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1050.0,825000.0,3.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1180.0,1050000.0,3.0,180.0,1.0,0.0,1.0,25.0,0.0,0.0,4.0
1180.0,1245000.0,4.0,265.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1050.0,1250000.0,2.0,217.0,1.0,1.0,1.0,15.0,1.0,124.0,2.0
1180.0,1250000.0,2.0,170.0,1.0,0.0,1.0,30.0,0.0,0.0,2.0
1000.0,1350000.0,3.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1050.0,1575000.0,3.0,238.0,1.0,0.0,1.0,28.0,0.0,0.0,2.0
1050.0,1595000.0,3.0,238.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1000.0,250000.0,2.0,86.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1060.0,279000.0,2.0,98.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1180.0,780000.0,4.0,209.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0
1030.0,185000.0,1.0,60.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1190.0,300000.0,2.0,111.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
9000.0,495000.0,3.0,128.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1080.0,195000.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
4000.0,249000.0,3.0,105.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
3000.0,290000.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1150.0,425000.0,2.0,105.0,1.0,0.0,1.0,6.0,1.0,130.0,3.0
8450.0,489000.0,2.0,135.0,1.0,0.0,1.0,35.0,0.0,0.0,2.0
1190.0,189000.0,0.0,42.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0
8000.0,335000.0,2.0,98.0,1.0,0.0,1.0,27.0,0.0,0.0,3.0
1731.0,180000.0,2.0,70.0,1.0,0.0,1.0,16.0,0.0,0.0,4.0
9000.0,199000.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2640.0,235000.0,1.0,80.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0
9000.0,279000.0,3.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
9000.0,285000.0,1.0,55.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
8300.0,1395000.0,3.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1090.0,195000.0,1.0,75.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
1030.0,255000.0,2.0,90.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1000.0,309000.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1000.0,379000.0,2.0,88.0,1.0,0.0,1.0,12.0,0.0,0.0,4.0
8300.0,495000.0,1.0,59.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
8530.0,179000.0,2.0,84.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2100.0,199000.0,2.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
4020.0,199900.0,3.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1090.0,220000.0,2.0,65.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
9320.0,249000.0,2.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
8340.0,299500.0,2.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3020.0,510000.0,3.0,120.0,1.0,0.0,1.0,56.0,0.0,0.0,2.0
1040.0,520000.0,2.0,167.0,1.0,0.0,1.0,25.0,0.0,0.0,4.0
1000.0,1595000.0,3.0,238.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1050.0,1595000.0,3.0,238.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1020.0,200000.0,2.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2018.0,695000.0,3.0,125.0,0.0,0.0,1.0,18.0,0.0,0.0,3.0
8620.0,820000.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9320.0,290000.0,2.0,106.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2930.0,295000.0,2.0,95.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
2070.0,445000.0,2.0,89.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,545000.0,2.0,208.0,1.0,0.0,1.0,16.0,1.0,40.0,2.0
3300.0,200000.0,3.0,92.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1460.0,235000.0,1.0,80.0,1.0,0.0,1.0,17.0,1.0,40.0,2.0
1930.0,325000.0,2.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1200.0,360000.0,2.0,90.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0
1060.0,595000.0,2.0,140.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,995000.0,2.0,80.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
6200.0,55000.0,1.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
8400.0,99000.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8400.0,100000.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7110.0,105000.0,1.0,60.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
3090.0,110000.0,1.0,25.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8434.0,119000.0,1.0,49.0,1.0,0.0,1.0,42.0,0.0,0.0,2.0
5002.0,120000.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
4130.0,139000.0,2.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8900.0,139900.0,2.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8900.0,139900.0,2.0,73.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
4130.0,149000.0,2.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
5070.0,159000.0,1.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
9600.0,167000.0,2.0,100.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1060.0,185000.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8930.0,195000.0,2.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1083.0,199000.0,2.0,85.0,1.0,1.0,1.0,16.0,0.0,0.0,2.0
1083.0,199000.0,1.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5580.0,200000.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1180.0,215000.0,1.0,44.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
4000.0,219000.0,2.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1933.0,221965.0,1.0,38.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
1933.0,221965.0,1.0,38.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
8600.0,225000.0,2.0,109.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1140.0,229000.0,2.0,78.0,1.0,1.0,1.0,10.0,0.0,0.0,2.0
9000.0,229000.0,1.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,230000.0,1.0,54.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8434.0,239000.0,1.0,67.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8870.0,240000.0,2.0,106.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1080.0,245000.0,2.0,92.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1301.0,245000.0,3.0,100.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9300.0,247000.0,2.0,130.0,0.0,0.0,1.0,40.0,0.0,0.0,2.0
1200.0,250000.0,1.0,85.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0
1190.0,260000.0,1.0,65.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
8460.0,269000.0,2.0,89.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1000.0,275000.0,2.0,70.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
9040.0,275000.0,3.0,110.0,0.0,1.0,1.0,18.0,0.0,0.0,2.0
1330.0,280000.0,3.0,90.0,1.0,1.0,1.0,12.0,0.0,0.0,2.0
1180.0,289000.0,2.0,80.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0
1560.0,295000.0,2.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9000.0,299000.0,1.0,81.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
9112.0,299500.0,2.0,87.0,1.0,1.0,1.0,9.0,0.0,0.0,2.0
8500.0,310000.0,2.0,108.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1000.0,315000.0,2.0,73.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
2000.0,319000.0,1.0,65.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1200.0,325000.0,2.0,104.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
1050.0,330000.0,2.0,90.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0
8660.0,330000.0,2.0,88.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0
1480.0,335000.0,3.0,115.0,1.0,0.0,1.0,35.0,1.0,75.0,2.0
1932.0,345000.0,3.0,117.0,1.0,0.0,1.0,25.0,0.0,0.0,2.0
8700.0,349000.0,2.0,106.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
1150.0,360000.0,3.0,110.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
8370.0,375000.0,2.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9620.0,375000.0,3.0,140.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
6780.0,387000.0,3.0,139.0,1.0,1.0,1.0,18.0,1.0,80.0,2.0
2018.0,399000.0,4.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2610.0,399000.0,3.0,130.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2000.0,425000.0,2.0,113.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
8300.0,435000.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,450000.0,2.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,465000.0,2.0,110.0,1.0,0.0,1.0,24.0,0.0,0.0,2.0
1050.0,495000.0,2.0,131.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
2930.0,499000.0,1.0,190.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1180.0,515000.0,3.0,163.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
2000.0,515000.0,2.0,140.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,560000.0,2.0,120.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
2018.0,595000.0,3.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8300.0,675000.0,2.0,91.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,690000.0,4.0,202.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
3001.0,695000.0,3.0,175.0,1.0,0.0,1.0,48.0,0.0,0.0,3.0
1150.0,699000.0,3.0,145.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1853.0,895000.0,5.0,433.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,990000.0,4.0,260.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1180.0,1150000.0,3.0,220.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
1000.0,1390000.0,3.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,1650000.0,3.0,229.0,1.0,0.0,1.0,24.0,0.0,0.0,2.0
8300.0,1850000.0,3.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
