url,region,province,district,postalCode,locality,street,Type_property,subtype_property,price,type_transaction,floor,n_rooms,living_area,equipped_kitchen,furnished,fireplace,terrace,area_terrace,garden,area_garden,land_surface,n_facades,n_floorCount,swimming_pool,state_building
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles%201/1000/10268819,Brussels,Brussels,Brussels,1000,Bruxelles 1,Avenue de L'Héliport 22,APARTMENT,APARTMENT,135000,FOR_SALE,1,1,50,1,0,0,1,6,0,0,0,4,12,0,
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10626429,Flanders,West Flanders,Oostend,8430,Middelkerke,Leopoldlaan,APARTMENT,APARTMENT,135000,FOR_SALE,7,1,,1,0,0,0,0,0,0,0,2,8,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10168395,Flanders,West Flanders,Diksmuide,8600,Diksmuide,Grauwe Broedersstraat,APARTMENT,APARTMENT,135000,FOR_SALE,0,2,72,1,0,0,0,0,0,0,0,2,1,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10540811,Flanders,West Flanders,Oostend,8470,Gistel,Callaertswalledreef,APARTMENT,APARTMENT,137500,FOR_SALE,2,1,42,1,0,0,0,0,0,0,0,3,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/10550141,Flanders,East Flanders,Oudenaarde,9700,Oudenaarde,Nestor De Tièrestraat,APARTMENT,APARTMENT,139000,FOR_SALE,3,1,55,0,0,0,0,0,1,,0,2,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/10490723,Flanders,Flemish Brabant,Leuven,3300,Tienen,Oplintersesteenweg,APARTMENT,APARTMENT,140000,FOR_SALE,0,3,91,0,0,0,1,3,0,0,0,,1,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/saint-josse-ten-noode/1210/10514567,Brussels,Brussels,Brussels,1210,Saint-Josse-ten-Noode,Rue Amédée Lynen - Amédée Lynenstraat,APARTMENT,FLAT_STUDIO,145000,FOR_SALE,3,0,40,1,0,0,0,0,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/cerfontaine/5630/10140819,Wallonie,Namur,Philippeville,5630,Cerfontaine,Rue les Ruelles,APARTMENT,DUPLEX,145000,FOR_SALE,0,3,155,1,0,0,0,0,0,0,0,,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/9970670,Flanders,West Flanders,Oostend,8434,Westende,Arendlaan,APARTMENT,APARTMENT,145000,FOR_SALE,1,1,54,0,1,0,1,,0,0,0,,3,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4030/10428639,Wallonie,Liège,Liège,4030,Liege,Rue Belvaux,APARTMENT,APARTMENT,149000,FOR_SALE,1,2,92,1,0,0,0,0,0,0,0,2,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi-marchienne-au-pont/6030/10588244,Wallonie,Hainaut,Charleroi,6030,Charleroi-Marchienne-au-Pont,Roland Delattre,APARTMENT,APARTMENT,149000,FOR_SALE,0,3,120,1,0,0,1,,1,146,0,3,,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/sint-truiden/3800/10463600,Flanders,Limburg,Hasselt,3800,Sint-Truiden,Houtmarkt,APARTMENT,FLAT_STUDIO,150000,FOR_SALE,1,1,56,1,0,0,1,20,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/boom/2850/10441479,Flanders,Antwerp,Antwerp,2850,Boom,Brandstraat,APARTMENT,APARTMENT,155000,FOR_SALE,2,2,70,0,0,0,1,4,1,,0,,2,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/10616764,Brussels,Brussels,Brussels,1180,Uccle,,APARTMENT,FLAT_STUDIO,159000,FOR_SALE,5,0,29,1,0,1,0,0,0,0,0,2,6,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/10596815,Wallonie,Namur,Dinant,5500,Dinant,,APARTMENT,APARTMENT,159000,FOR_SALE,4,2,75,1,0,0,0,0,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%A8re%20haine-saint-pierre/7100/10360018,Wallonie,Hainaut,Soignies,7100,La Louvière Haine-Saint-Pierre,,APARTMENT,APARTMENT,159000,FOR_SALE,1,2,100,1,0,0,0,0,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/service-flat/for-sale/wevelgem/8560/8619798,Flanders,West Flanders,Kortrijk,8560,Wevelgem,Koperdraadstraat,APARTMENT,SERVICE_FLAT,159000,FOR_SALE,2,2,,1,0,1,1,,0,0,0,0,0,0,0
https://www.immoweb.be/en/classified/flat-studio/for-sale/koksijde/8670/9982607,Flanders,West Flanders,Veurne,8670,Koksijde,Koninklijke Baan,APARTMENT,FLAT_STUDIO,159000,FOR_SALE,2,0,48,0,1,0,0,0,0,0,0,4,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10529433,Flanders,West Flanders,Oostend,8400,Oostende,Van Iseghemlaan,APARTMENT,APARTMENT,159500,FOR_SALE,1,1,67,0,1,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10569347,Flanders,West Flanders,Brugge,8370,Blankenberge,Prinsenlaan,APARTMENT,APARTMENT,160000,FOR_SALE,,2,86,0,0,0,0,0,0,0,0,,2,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/verviers/4800/10143386,Wallonie,Liège,Verviers,4800,Verviers,Rue laoureux,APARTMENT,APARTMENT,165000,FOR_SALE,0,2,117,0,0,0,1,,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/ohey/5350/10354239,Wallonie,Namur,Namur,5350,Ohey,Rue de ciney,APARTMENT,DUPLEX,165000,FOR_SALE,1,3,116,0,0,0,1,,0,0,0,3,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/zarren/8610/9651155,Flanders,West Flanders,Diksmuide,8610,Zarren,Zarrenplein,APARTMENT,APARTMENT,165000,FOR_SALE,0,3,135,0,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/boom/2850/10588847,Flanders,Antwerp,Antwerp,2850,Boom,Kerkhofstraat,APARTMENT,APARTMENT,169000,FOR_SALE,0,1,75,1,0,0,1,5,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/trooz/4870/10605654,Wallonie,Liège,Liège,4870,Trooz,Rue de Verviers,APARTMENT,APARTMENT,169000,FOR_SALE,2,2,94,0,0,0,0,0,0,0,0,4,3,0,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/10585248,Flanders,East Flanders,Aalst,9300,Aalst,Leopoldlaan,APARTMENT,DUPLEX,169000,FOR_SALE,0,2,80,1,0,0,0,0,0,0,0,4,,0,
https://www.immoweb.be/en/classified/service-flat/for-sale/tienen/3300/10184668,Flanders,Flemish Brabant,Leuven,3300,Tienen,Raeymaeckersvest,APARTMENT,SERVICE_FLAT,175000,FOR_SALE,0,1,46,0,0,0,0,0,0,0,0,,1,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10634119,Wallonie,Hainaut,Mons,7000,Mons,Rue d'Egmont,APARTMENT,APARTMENT,175000,FOR_SALE,4,2,92,0,0,0,0,0,0,0,0,3,5,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10649870,Flanders,West Flanders,Roeselare,8800,Roeselare,Henri Horriestraat,APARTMENT,APARTMENT,175000,FOR_SALE,2,1,,0,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10648360,Flanders,West Flanders,Roeselare,8800,Roeselare,Rumbeeksesteenweg,APARTMENT,APARTMENT,175000,FOR_SALE,0,2,77,0,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9130/10641217,Flanders,East Flanders,Sint-Niklaas,9130,Beveren,Pater Vergauwenstraat,APARTMENT,APARTMENT,175000,FOR_SALE,2,2,96,1,0,0,1,2,0,0,0,3,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/aywaille/4920/10444701,Wallonie,Liège,Liège,4920,Aywaille,Rue Saint Pierre,APARTMENT,APARTMENT,179000,FOR_SALE,0,4,189,1,0,0,0,0,0,0,0,2,3,0,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/10613551,Wallonie,Luxembourg,Arlon,6700,Arlon,Rue des Faubourgs,APARTMENT,APARTMENT,179000,FOR_SALE,1,2,132,1,0,0,0,0,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/triplex/for-sale/marche-en-famenne/6900/10607636,Wallonie,Luxembourg,Marche-en-Famenne,6900,Marche-en-Famenne,Rue Mionvaux,APARTMENT,TRIPLEX,179000,FOR_SALE,0,4,120,1,0,0,0,0,0,0,0,2,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/zellik/1731/10356380,Flanders,Flemish Brabant,Halle-Vilvoorde,1731,Zellik,Breughelpark,APARTMENT,APARTMENT,179999,FOR_SALE,9,2,70,1,0,0,1,6,0,0,0,3,12,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/musson/6750/10489286,Wallonie,Luxembourg,Virton,6750,Musson,Rue Jean Laurent,APARTMENT,APARTMENT,180000,FOR_SALE,0,1,80,1,0,0,0,0,0,0,0,,1,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/10548041,Flanders,West Flanders,Diksmuide,8600,Diksmuide,Esenweg,APARTMENT,APARTMENT,180000,FOR_SALE,2,2,,0,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/10641260,Wallonie,Walloon Brabant,Nivelles,1400,Nivelles,,APARTMENT,APARTMENT,185000,FOR_SALE,0,2,73,1,0,0,1,3,0,0,0,2,8,0,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/tienen/3300/10652046,Flanders,Flemish Brabant,Leuven,3300,Tienen,Distelstraat,APARTMENT,DUPLEX,185000,FOR_SALE,0,2,71,0,0,0,0,0,0,0,0,,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10253909,Flanders,West Flanders,Oostend,8434,Westende,Oorlogsinvalidenlaan,APARTMENT,APARTMENT,185000,FOR_SALE,0,2,56,0,0,0,0,0,0,0,0,,3,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/rebecq/1430/10469038,Wallonie,Walloon Brabant,Nivelles,1430,Rebecq,,APARTMENT,DUPLEX,189000,FOR_SALE,1,2,80,1,0,0,1,,0,0,0,3,1,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10370262,Flanders,Antwerp,Antwerp,2100,Deurne,Bisschoppenhoflaan,APARTMENT,APARTMENT,189000,FOR_SALE,2,3,95,0,0,0,1,2,0,0,0,,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/ans/4430/10655453,Wallonie,Liège,Liège,4430,Ans,Rue des Trois Rois,APARTMENT,APARTMENT,189000,FOR_SALE,2,2,66,0,0,0,0,0,0,0,0,2,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10411956,Flanders,West Flanders,Oostend,8430,Middelkerke,Zonnelaan,APARTMENT,APARTMENT,189000,FOR_SALE,0,1,57,1,0,0,1,26,0,0,0,3,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/10594642,Wallonie,Hainaut,Mons,7000,Mons,,APARTMENT,APARTMENT,190000,FOR_SALE,1,3,105,1,0,0,1,11,0,0,0,3,8,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2000/10590567,Flanders,Antwerp,Antwerp,2000,Antwerp,August Michiels Straat,APARTMENT,FLAT_STUDIO,195000,FOR_SALE,0,0,35,0,1,0,0,0,0,0,0,2,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10638710,Flanders,West Flanders,Oostend,8400,Oostende,Euphrosina Beernaertstraat,APARTMENT,APARTMENT,195000,FOR_SALE,3,2,69,0,0,0,0,0,0,0,0,,,0,
https://www.immoweb.be/en/classified/apartment/for-sale/geraardsbergen/9500/10639041,Flanders,East Flanders,Aalst,9500,Geraardsbergen,Abdijstraat,APARTMENT,APARTMENT,198000,FOR_SALE,0,1,89,1,0,0,0,0,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/ground-floor/for-sale/jodoigne/1370/10449341,Wallonie,Walloon Brabant,Nivelles,1370,Jodoigne,Avenue commandant Borlée,APARTMENT,GROUND_FLOOR,199000,FOR_SALE,0,3,103,1,0,0,1,6,0,0,0,2,4,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/10524884,Flanders,Antwerp,Antwerp,2060,Antwerpen,Van Stralenstraat,APARTMENT,APARTMENT,199000,FOR_SALE,3,1,,1,0,0,1,2,0,0,0,,,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/10559111,Wallonie,Namur,Namur,5000,Namur,,APARTMENT,APARTMENT,199000,FOR_SALE,0,2,100,1,0,1,1,,1,90,0,,,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/fontaine-l%27%C3%89v%C3%AAque/6140/10639613,Wallonie,Hainaut,Charleroi,6140,Fontaine-l'Évêque,Rue Des Clouteries,APARTMENT,GROUND_FLOOR,199000,FOR_SALE,0,2,106,1,0,0,1,32,1,58,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/10522282,Flanders,West Flanders,Oostend,8430,Middelkerke,Zeedijk,APARTMENT,APARTMENT,199000,FOR_SALE,4,1,51,0,1,0,1,,1,,0,,10,0,
https://www.immoweb.be/en/classified/apartment/for-sale/izegem/8870/10623935,Flanders,West Flanders,Roeselare,8870,Izegem,Kloosterstraat,APARTMENT,APARTMENT,199000,FOR_SALE,0,2,91,0,0,0,0,0,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/10656757,Flanders,East Flanders,Dendermonde,9280,Lebbeke,Laurierstraat,APARTMENT,APARTMENT,199000,FOR_SALE,4,3,109,0,0,0,1,,0,0,0,,4,0,
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10429451,Brussels,Brussels,Brussels,1160,Auderghem,Avenue Hugo van der Goes,APARTMENT,APARTMENT,200000,FOR_SALE,0,1,53,0,0,1,0,0,0,0,0,,2,0,
https://www.immoweb.be/en/classified/duplex/for-sale/neufchateau/6840/10656556,Wallonie,Luxembourg,Neufchâteau,6840,Neufchateau,,APARTMENT,DUPLEX,208000,FOR_SALE,2,1,78,1,0,0,1,4,0,0,0,,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/lokeren/9160/10400782,Flanders,East Flanders,Sint-Niklaas,9160,Lokeren,Zelestraat,APARTMENT,APARTMENT,209000,FOR_SALE,0,2,77,1,0,0,1,3,0,0,0,3,2,0,AS_NEW
https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9300/10544586,Flanders,East Flanders,Aalst,9300,Aalst,Langestraat,APARTMENT,GROUND_FLOOR,209000,FOR_SALE,0,3,105,1,0,0,1,55,0,0,0,2,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/denderleeuw/9470/10618944,Flanders,East Flanders,Aalst,9470,Denderleeuw,Gealieerdenstraat,APARTMENT,APARTMENT,209000,FOR_SALE,0,2,90,1,0,0,1,,1,,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/durbuy/6940/10544403,Wallonie,Luxembourg,Marche-en-Famenne,6940,Durbuy,Rue des Renoncules,APARTMENT,APARTMENT,210000,FOR_SALE,0,2,60,1,0,0,1,15,0,0,0,,,0,
https://www.immoweb.be/en/classified/apartment/for-sale/lievegem/9950/10631580,Flanders,East Flanders,Gent,9950,Lievegem,Kerkstraat,APARTMENT,APARTMENT,212000,FOR_SALE,0,1,66,1,0,0,1,22,1,50,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10656191,Brussels,Brussels,Brussels,1070,Anderlecht,Boulevard Sylvain Dupuis,APARTMENT,APARTMENT,219000,FOR_SALE,6,2,88,1,0,0,1,7,0,0,0,2,7,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/10605578,Brussels,Brussels,Brussels,1080,Sint-Jans-Molenbeek,Edmonds Machtenslaan,APARTMENT,APARTMENT,219000,FOR_SALE,0,2,102,0,0,0,1,,0,0,0,,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/10247840,Flanders,Antwerp,Antwerp,2630,Aartselaar,Koekoekstraat,APARTMENT,APARTMENT,219000,FOR_SALE,1,3,96,0,0,0,1,7,1,,0,,,0,TO_RENOVATE
https://www.immoweb.be/en/classified/ground-floor/for-sale/bree/3960/10557740,Flanders,Limburg,Maaseik,3960,Bree,Stift,APARTMENT,GROUND_FLOOR,219000,FOR_SALE,0,2,109,0,0,0,0,0,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/herseaux/7712/10510055,Wallonie,Hainaut,Mouscron,7712,Herseaux,,APARTMENT,APARTMENT,219000,FOR_SALE,0,2,118,1,0,1,1,3,0,0,0,,,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10308558,Flanders,West Flanders,Brugge,8370,Blankenberge,J. de Troozlaan,APARTMENT,APARTMENT,219000,FOR_SALE,5,1,79,0,1,0,1,,1,,0,,5,0,
https://www.immoweb.be/en/classified/ground-floor/for-sale/cerfontaine/5630/10140817,Wallonie,Namur,Philippeville,5630,Cerfontaine,Rue les Ruelles,APARTMENT,GROUND_FLOOR,220000,FOR_SALE,0,3,188,1,0,0,1,,1,170,0,,2,0,GOOD
https://www.immoweb.be/en/classified/service-flat/for-sale/assebroek/8310/9781949,Flanders,West Flanders,Brugge,8310,Assebroek,Daverlostraat,APARTMENT,SERVICE_FLAT,220000,FOR_SALE,0,2,,1,0,0,0,0,0,0,0,,,0,TO_RENOVATE
https://www.immoweb.be/en/classified/duplex/for-sale/gistel/8470/10559791,Flanders,West Flanders,Oostend,8470,Gistel,Kerkstraat,APARTMENT,DUPLEX,220000,FOR_SALE,3,2,80,1,0,0,0,0,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10559790,Flanders,West Flanders,Oostend,8470,Gistel,Kerkstraat,APARTMENT,APARTMENT,220000,FOR_SALE,2,2,89,1,0,0,0,0,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/10559789,Flanders,West Flanders,Oostend,8470,Gistel,Kerkstraat,APARTMENT,APARTMENT,220000,FOR_SALE,1,2,89,1,0,0,0,0,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/boom/2850/10405471,Flanders,Antwerp,Antwerp,2850,Boom,Kerselaarlaan,APARTMENT,APARTMENT,225000,FOR_SALE,2,1,76,0,0,0,1,,1,48,0,,2,0,
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10555891,Wallonie,Liège,Liège,4000,Liège,Avenue De L'observatoire,APARTMENT,APARTMENT,225000,FOR_SALE,3,3,,0,0,0,0,0,1,10000,0,4,8,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/nimy/7020/10362850,Wallonie,Hainaut,Mons,7020,Nimy,Route d'Ath,APARTMENT,DUPLEX,225000,FOR_SALE,3,4,134,1,0,0,1,,0,0,0,2,3,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/oostkamp/8020/10598989,Flanders,West Flanders,Brugge,8020,Oostkamp,Guido Gezellestraat,APARTMENT,FLAT_STUDIO,225000,FOR_SALE,0,0,104,1,0,0,0,0,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/gent/9000/10624828,Flanders,East Flanders,Gent,9000,Gent,Prinsenhof,APARTMENT,FLAT_STUDIO,225000,FOR_SALE,1,1,41,0,0,0,0,0,0,0,0,,1,0,AS_NEW
https://www.immoweb.be/en/classified/triplex/for-sale/jodoigne/1370/10644536,Wallonie,Walloon Brabant,Nivelles,1370,Jodoigne,Chaussee de Tirlemont,APARTMENT,TRIPLEX,229000,FOR_SALE,0,3,141,1,0,0,0,0,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/stabroek/2940/10616510,Flanders,Antwerp,Antwerp,2940,Stabroek,Platanenlaan,APARTMENT,GROUND_FLOOR,229000,FOR_SALE,0,2,90,1,0,0,1,,0,0,0,3,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/zele/9240/10650738,Flanders,East Flanders,Dendermonde,9240,Zele,Oudburgstraat,APARTMENT,APARTMENT,229000,FOR_SALE,0,2,93,1,0,0,1,,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst%20erembodegem/9320/10622408,Flanders,East Flanders,Aalst,9320,Aalst Erembodegem,Keppestraat,APARTMENT,GROUND_FLOOR,229000,FOR_SALE,0,2,97,1,0,0,1,30,1,60,0,3,2,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/spa/4900/10545188,Wallonie,Liège,Verviers,4900,Spa,Winamplanche,APARTMENT,DUPLEX,230000,FOR_SALE,0,2,99,1,0,0,1,8,0,0,0,2,2,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10612849,Flanders,West Flanders,Brugge,8370,Blankenberge,Kerkstraat,APARTMENT,APARTMENT,230000,FOR_SALE,4,3,67,0,0,0,1,,0,0,0,,6,0,
https://www.immoweb.be/en/classified/apartment/for-sale/eghezee/5310/10510242,Wallonie,Namur,Namur,5310,Eghezee,Rue du Collège,APARTMENT,APARTMENT,235000,FOR_SALE,0,2,80,0,0,0,1,7,0,0,0,2,2,0,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/middelkerke/8430/10476288,Flanders,West Flanders,Oostend,8430,Middelkerke,Zeedijk,APARTMENT,FLAT_STUDIO,235000,FOR_SALE,8,0,28,0,1,0,0,0,0,0,0,,,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/aalbeke/8511/10516052,Flanders,West Flanders,Kortrijk,8511,Aalbeke,Sterrestraat,APARTMENT,APARTMENT,239000,FOR_SALE,0,3,144,1,0,0,1,,1,,0,,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/lokeren/9160/10400781,Flanders,East Flanders,Sint-Niklaas,9160,Lokeren,Zelestraat,APARTMENT,APARTMENT,239000,FOR_SALE,0,2,88,1,0,0,1,,0,0,0,3,2,0,AS_NEW
https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/10058933,Brussels,Brussels,Brussels,1090,Jette,Rue Léon Theodor - Léon Theodorstraat,APARTMENT,GROUND_FLOOR,240000,FOR_SALE,0,1,72,0,0,0,1,11,1,15,0,2,5,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/hooglede/8830/10536530,Flanders,West Flanders,Roeselare,8830,Hooglede,Leenbosstraat,APARTMENT,APARTMENT,241900,FOR_SALE,1,2,90,1,0,0,1,14,0,0,0,,2,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/tienen/3300/10407814,Flanders,Flemish Brabant,Leuven,3300,Tienen,Leuvensestraat,APARTMENT,DUPLEX,245000,FOR_SALE,1,2,127,0,0,0,1,39,0,0,0,,2,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/berlare/9290/10636448,Flanders,East Flanders,Dendermonde,9290,Berlare,Veerstraat,APARTMENT,GROUND_FLOOR,245000,FOR_SALE,0,2,103,1,0,0,0,0,0,0,0,4,,0,
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/10483372,Flanders,Antwerp,Antwerp,2640,Mortsel,Rodebeuk,APARTMENT,APARTMENT,249000,FOR_SALE,1,2,97,0,0,0,0,0,0,0,0,,,0,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10519299,Flanders,West Flanders,Brugge,8370,Blankenberge,Stationstraat,APARTMENT,APARTMENT,249000,FOR_SALE,3,2,80,0,0,0,0,0,0,0,0,,,0,
https://www.immoweb.be/en/classified/apartment/for-sale/pont-%C3%A0-celles/6230/10623406,Wallonie,Hainaut,Charleroi,6230,Pont-à-Celles,Rue Joseph Wauters,APARTMENT,APARTMENT,249900,FOR_SALE,0,2,97,1,0,0,1,38,1,160,0,2,,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/ground-floor/for-sale/middelkerke/8430/10600810,Flanders,West Flanders,Oostend,8430,Middelkerke,Duinenweg,APARTMENT,GROUND_FLOOR,250000,FOR_SALE,0,1,96,1,0,0,1,16,0,0,0,2,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/mouscron/7700/10613775,Wallonie,Hainaut,Mouscron,7700,Mouscron,,APARTMENT,APARTMENT,255000,FOR_SALE,2,2,165,1,0,0,1,9,0,0,0,2,2,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/nieuwpoort/8620/10622339,Flanders,West Flanders,Veurne,8620,Nieuwpoort,,APARTMENT,FLAT_STUDIO,259000,FOR_SALE,2,0,41,1,1,0,1,,0,0,0,,8,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/nieuwpoort/8620/10622273,Flanders,West Flanders,Veurne,8620,Nieuwpoort,,APARTMENT,FLAT_STUDIO,259000,FOR_SALE,2,0,41,1,1,0,1,,0,0,0,,8,0,AS_NEW
https://www.immoweb.be/en/classified/flat-studio/for-sale/nieuwpoort/8620/10604968,Flanders,West Flanders,Veurne,8620,Nieuwpoort,,APARTMENT,FLAT_STUDIO,259000,FOR_SALE,2,0,41,1,1,0,1,,0,0,0,,8,0,AS_NEW
https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/10534343,Brussels,Brussels,Brussels,1090,Jette,Rue Audrey Hepburn,APARTMENT,GROUND_FLOOR,260000,FOR_SALE,0,2,80,1,0,0,0,0,1,140,0,3,,0,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/assebroek/8310/10500119,Flanders,West Flanders,Brugge,8310,Assebroek,Vestingstraat,APARTMENT,APARTMENT,260000,FOR_SALE,4,2,108,1,0,0,1,,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10148921,Flanders,West Flanders,Oostend,8434,Westende,Meeuwenlaan,APARTMENT,APARTMENT,260000,FOR_SALE,0,3,110,0,1,0,0,0,0,0,0,,3,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/10561384,Flanders,East Flanders,Dendermonde,9200,Dendermonde,Nederstraat,APARTMENT,APARTMENT,262000,FOR_SALE,0,2,118,1,0,0,0,0,0,0,0,2,,0,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/merchtem/1785/9924772,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,Merchtem,Wolvertemsesteenweg,APARTMENT,GROUND_FLOOR,265000,FOR_SALE,0,3,110,0,0,0,0,0,0,0,0,,,0,GOOD
